subset,file,split,label,n_cycles,n_cycles_after,repro_denom,repro_both,branch_repo,label_gt_ncycles,cycle_number_at_label,soh_at_label_repo,soh_before_repo,max_soh_after_repo,n_above_after_repo,first_crossing_repo,last_crossing_repo,soh_at_label_dis1,soh_before_dis1,max_soh_after_dis1,n_above_after_dis1,first_crossing_dis1,last_crossing_dis1,soh_at_label,soh_before,max_soh_after,n_above_after,last_crossing,first_crossing
ISU_ILCC,ISU-ILCC_G12C2.pkl,test,836,1518,682,dis1,False,first_cross,False,836.0,0.78996,0.79263,0.80014,1.0,795.0,845.0,0.79916,0.80187,0.80946,25.0,836.0,912.0,0.79916,0.80187,0.80946,25.0,912.0,836.0
ISU_ILCC,ISU-ILCC_G19C2.pkl,train,393,844,451,dis1,False,first_cross,False,393.0,0.78417,0.78549,0.78555,0.0,346.0,346.0,0.79918,0.80053,0.80059,1.0,393.0,402.0,0.79918,0.80053,0.80059,1.0,402.0,393.0
ISU_ILCC,ISU-ILCC_G38C2.pkl,train,395,564,169,repo,False,first_cross,False,395.0,0.79938,0.80141,0.79964,0.0,395.0,395.0,0.72071,0.72254,0.72095,0.0,341.0,341.0,0.79938,0.80141,0.79964,0.0,395.0,395.0
ISU_ILCC,ISU-ILCC_G22C4.pkl,val,428,523,95,repo,False,first_cross,False,428.0,0.79767,0.80054,0.79472,0.0,428.0,428.0,0.69754,0.70005,0.69496,0.0,383.0,383.0,0.79767,0.80054,0.79472,0.0,428.0,428.0
ISU_ILCC,ISU-ILCC_G24C3.pkl,test,420,552,132,repo,False,first_cross,False,420.0,0.79869,0.8003,0.7971,0.0,420.0,420.0,0.72355,0.72501,0.72211,0.0,373.0,373.0,0.79869,0.8003,0.7971,0.0,420.0,420.0
ISU_ILCC,ISU-ILCC_G28C4.pkl,train,398,1633,1235,dis1,False,first_cross,False,398.0,0.79095,0.79123,0.79308,0.0,381.0,381.0,0.79976,0.80005,0.80192,2.0,398.0,415.0,0.79976,0.80005,0.80192,2.0,415.0,398.0
ISU_ILCC,ISU-ILCC_G64C1.pkl,val,509,1500,991,repo,False,first_cross,False,509.0,0.79986,0.8023,0.79754,0.0,509.0,509.0,0.77601,0.77838,0.77376,0.0,491.0,491.0,0.79986,0.8023,0.79754,0.0,509.0,509.0
ISU_ILCC,ISU-ILCC_G30C4.pkl,train,499,943,444,dis1,False,first_cross,False,499.0,0.7971,0.7989,0.79653,0.0,496.0,496.0,0.79971,0.80152,0.79914,0.0,499.0,499.0,0.79971,0.80152,0.79914,0.0,499.0,499.0
ISU_ILCC,ISU-ILCC_G61C3.pkl,train,575,2952,2377,dis1,False,first_cross,False,575.0,0.8068,0.80698,0.80928,11.0,585.0,588.0,0.79987,0.80005,0.80233,2.0,575.0,580.0,0.79987,0.80005,0.80233,2.0,580.0,575.0
ISU_ILCC,ISU-ILCC_G35C4.pkl,test,445,656,211,repo,False,first_cross,False,445.0,0.79947,0.8004,0.80036,1.0,445.0,447.0,0.72028,0.72112,0.72109,0.0,378.0,378.0,0.79947,0.8004,0.80036,1.0,447.0,445.0
ISU_ILCC,ISU-ILCC_G22C1.pkl,train,492,586,94,repo,False,first_cross,False,492.0,0.79796,0.80189,0.79428,0.0,492.0,492.0,0.70966,0.71316,0.70639,0.0,466.0,466.0,0.79796,0.80189,0.79428,0.0,492.0,492.0
ISU_ILCC,ISU-ILCC_G21C1.pkl,train,472,586,114,repo,False,first_cross,False,472.0,0.79691,0.80079,0.79338,0.0,472.0,472.0,0.70931,0.71276,0.70617,0.0,430.0,430.0,0.79691,0.80079,0.79338,0.0,472.0,472.0
ISU_ILCC,ISU-ILCC_G23C3.pkl,train,466,629,163,repo,False,first_cross,False,466.0,0.79967,0.80086,0.79867,0.0,466.0,466.0,0.72303,0.7241,0.72212,0.0,399.0,399.0,0.79967,0.80086,0.79867,0.0,466.0,466.0
ISU_ILCC,ISU-ILCC_G24C1.pkl,train,507,631,124,repo,False,first_cross,False,507.0,0.7996,0.80048,0.79836,0.0,507.0,507.0,0.72995,0.73075,0.72881,0.0,437.0,437.0,0.7996,0.80048,0.79836,0.0,507.0,507.0
ISU_ILCC,ISU-ILCC_G64C2.pkl,val,419,1993,1574,repo,False,first_cross,False,419.0,0.79803,0.8007,0.79576,0.0,419.0,419.0,0.7705,0.77307,0.76831,0.0,404.0,404.0,0.79803,0.8007,0.79576,0.0,419.0,419.0
ISU_ILCC,ISU-ILCC_G24C4.pkl,test,444,634,190,repo,False,first_cross,False,444.0,0.79923,0.80005,0.79859,0.0,444.0,444.0,0.72612,0.72687,0.72554,0.0,357.0,357.0,0.79923,0.80005,0.79859,0.0,444.0,444.0
ISU_ILCC,ISU-ILCC_G63C1.pkl,val,411,2073,1662,dis1,False,first_cross,False,411.0,0.79318,0.79459,0.79155,0.0,404.0,404.0,0.79929,0.80071,0.79764,0.0,411.0,411.0,0.79929,0.80071,0.79764,0.0,411.0,411.0
ISU_ILCC,ISU-ILCC_G19C1.pkl,val,476,1002,526,dis1,False,first_cross,False,476.0,0.78064,0.78322,0.78708,0.0,410.0,419.0,0.79874,0.80137,0.80532,8.0,476.0,485.0,0.79874,0.80137,0.80532,8.0,485.0,476.0
ISU_ILCC,ISU-ILCC_G63C2.pkl,val,320,2328,2008,dis1,False,first_cross,False,320.0,0.79514,0.79735,0.79362,0.0,311.0,317.0,0.79992,0.80213,0.79838,0.0,320.0,320.0,0.79992,0.80213,0.79838,0.0,320.0,320.0
ISU_ILCC,ISU-ILCC_G28C1.pkl,train,607,1693,1086,dis1,False,first_cross,False,607.0,0.78825,0.79024,0.7899,0.0,562.0,582.0,0.79895,0.80097,0.80062,5.0,607.0,618.0,0.79895,0.80097,0.80062,5.0,618.0,607.0
ISU_ILCC,ISU-ILCC_G22C3.pkl,test,514,650,136,repo,False,first_cross,False,514.0,0.79875,0.80052,0.79714,0.0,514.0,514.0,0.71993,0.72152,0.71848,0.0,440.0,440.0,0.79875,0.80052,0.79714,0.0,514.0,514.0
ISU_ILCC,ISU-ILCC_G21C4.pkl,train,536,659,123,repo,False,first_cross,False,536.0,0.79734,0.80209,0.79248,0.0,536.0,536.0,0.7129,0.71715,0.70855,0.0,491.0,491.0,0.79734,0.80209,0.79248,0.0,536.0,536.0
ISU_ILCC,ISU-ILCC_G38C1.pkl,train,431,770,339,repo,False,first_cross,False,431.0,0.79778,0.80302,0.79676,0.0,431.0,431.0,0.73591,0.74074,0.73496,0.0,363.0,363.0,0.79778,0.80302,0.79676,0.0,431.0,431.0
ISU_ILCC,ISU-ILCC_G23C1.pkl,test,499,679,180,repo,False,first_cross,False,499.0,0.79148,0.80694,0.79709,0.0,499.0,499.0,0.71144,0.72533,0.71648,0.0,425.0,425.0,0.79148,0.80694,0.79709,0.0,499.0,499.0
ISU_ILCC,ISU-ILCC_G37C4.pkl,test,487,587,100,repo,False,first_cross,False,487.0,0.79937,0.805,0.79456,0.0,487.0,487.0,0.7177,0.72276,0.71339,0.0,429.0,431.0,0.79937,0.805,0.79456,0.0,487.0,487.0
ISU_ILCC,ISU-ILCC_G39C2.pkl,test,507,716,209,repo,False,first_cross,False,507.0,0.79957,0.80404,0.80124,1.0,507.0,510.0,0.71876,0.72278,0.72026,0.0,445.0,445.0,0.79957,0.80404,0.80124,1.0,510.0,507.0
ISU_ILCC,ISU-ILCC_G39C1.pkl,train,490,732,242,repo,False,first_cross,False,490.0,0.79913,0.80449,0.8015,3.0,490.0,496.0,0.74141,0.74638,0.74361,0.0,439.0,441.0,0.79913,0.80449,0.8015,3.0,496.0,490.0
ISU_ILCC,ISU-ILCC_G39C3.pkl,val,477,728,251,repo,False,first_cross,False,477.0,0.79518,0.80337,0.79536,0.0,477.0,477.0,0.70251,0.70974,0.70267,0.0,436.0,438.0,0.79518,0.80337,0.79536,0.0,477.0,477.0
ISU_ILCC,ISU-ILCC_G19C3.pkl,val,570,1126,556,dis1,False,first_cross,False,570.0,0.77966,0.78628,0.78581,0.0,503.0,524.0,0.7979,0.80468,0.80419,6.0,570.0,578.0,0.7979,0.80468,0.80419,6.0,578.0,570.0
ISU_ILCC,ISU-ILCC_G35C3.pkl,train,507,761,254,repo,False,first_cross,False,507.0,0.79517,0.8003,0.80039,1.0,507.0,512.0,0.70763,0.71219,0.71228,0.0,429.0,436.0,0.79517,0.8003,0.80039,1.0,512.0,507.0
ISU_ILCC,ISU-ILCC_G21C3.pkl,val,448,737,289,repo,True,first_cross,False,448.0,0.0,0.94448,0.9474,147.0,448.0,633.0,0.0,0.83935,0.84194,67.0,448.0,553.0,0.0,0.94448,0.9474,147.0,633.0,448.0
ISU_ILCC,ISU-ILCC_G25C1.pkl,train,726,1523,797,dis1,False,first_cross,False,726.0,0.80157,0.80439,0.84,62.0,728.0,872.0,0.79889,0.8017,0.83719,48.0,726.0,870.0,0.79889,0.8017,0.83719,48.0,870.0,726.0
ISU_ILCC,ISU-ILCC_G23C4.pkl,train,547,732,185,repo,False,first_cross,False,547.0,0.79691,0.80126,0.79812,0.0,547.0,547.0,0.71852,0.72244,0.71961,0.0,456.0,456.0,0.79691,0.80126,0.79812,0.0,547.0,547.0
ISU_ILCC,ISU-ILCC_G24C2.pkl,train,603,756,153,repo,False,first_cross,False,603.0,0.79918,0.80026,0.79768,0.0,603.0,603.0,0.72459,0.72557,0.72323,0.0,528.0,528.0,0.79918,0.80026,0.79768,0.0,603.0,603.0
ISU_ILCC,ISU-ILCC_G23C2.pkl,train,569,741,172,repo,False,first_cross,False,569.0,0.79978,0.80107,0.7988,0.0,569.0,569.0,0.72704,0.72822,0.72616,0.0,495.0,495.0,0.79978,0.80107,0.7988,0.0,569.0,569.0
ISU_ILCC,ISU-ILCC_G5C1.pkl,train,526,728,202,repo,False,first_cross,False,526.0,0.79264,0.80159,0.79238,0.0,526.0,526.0,0.71639,0.72448,0.71616,0.0,497.0,497.0,0.79264,0.80159,0.79238,0.0,526.0,526.0
ISU_ILCC,ISU-ILCC_G48C1.pkl,val,677,3936,3259,dis1,False,first_cross,False,677.0,0.81803,0.81918,0.83297,82.0,725.0,774.0,0.79891,0.80003,0.8135,10.0,677.0,749.0,0.79891,0.80003,0.8135,10.0,749.0,677.0
ISU_ILCC,ISU-ILCC_G62C4.pkl,train,505,4441,3936,repo,True,first_cross,False,505.0,0.79885,0.80179,0.79863,0.0,505.0,505.0,0.79802,0.80095,0.79779,0.0,505.0,505.0,0.79885,0.80179,0.79863,0.0,505.0,505.0
ISU_ILCC,ISU-ILCC_G30C1.pkl,train,440,1452,1012,dis1,False,first_cross,False,440.0,0.79617,0.79633,0.79525,0.0,435.0,435.0,0.79986,0.80002,0.79894,0.0,440.0,440.0,0.79986,0.80002,0.79894,0.0,440.0,440.0
ISU_ILCC,ISU-ILCC_G36C1.pkl,train,555,827,272,repo,False,first_cross,False,555.0,0.79928,0.8044,0.79736,0.0,555.0,555.0,0.7186,0.7232,0.71687,0.0,502.0,509.0,0.79928,0.8044,0.79736,0.0,555.0,555.0
ISU_ILCC,ISU-ILCC_G25C2.pkl,train,826,1589,763,dis1,False,first_cross,False,826.0,0.79783,0.80079,0.832,45.0,824.0,955.0,0.79846,0.80141,0.83266,48.0,826.0,956.0,0.79846,0.80141,0.83266,48.0,956.0,826.0
ISU_ILCC,ISU-ILCC_G8C1.pkl,test,560,1204,644,dis1,False,first_cross,False,560.0,0.80287,0.80393,0.80534,7.0,565.0,570.0,0.79912,0.80018,0.80158,2.0,560.0,565.0,0.79912,0.80018,0.80158,2.0,565.0,560.0
ISU_ILCC,ISU-ILCC_G48C4.pkl,val,699,5610,4911,dis1,False,first_cross,False,699.0,0.81601,0.81649,0.82409,77.0,777.0,777.0,0.79982,0.80029,0.80774,4.0,699.0,760.0,0.79982,0.80029,0.80774,4.0,760.0,699.0
ISU_ILCC,ISU-ILCC_G30C2.pkl,train,658,1231,573,dis1,False,first_cross,False,658.0,0.79654,0.79746,0.85328,116.0,649.0,781.0,0.79915,0.80007,0.85607,122.0,658.0,793.0,0.79915,0.80007,0.85607,122.0,793.0,658.0
ISU_ILCC,ISU-ILCC_G17C4.pkl,train,674,1069,395,repo,True,first_cross,False,674.0,0.79594,0.80665,0.82079,93.0,674.0,812.0,0.79188,0.80254,0.81661,50.0,674.0,806.0,0.79594,0.80665,0.82079,93.0,812.0,674.0
ISU_ILCC,ISU-ILCC_G29C1.pkl,val,1133,3117,1984,dis1,False,first_cross,False,1133.0,0.81675,0.82,0.81745,50.0,1178.0,1221.0,0.79929,0.80247,0.79998,0.0,1133.0,1133.0,0.79929,0.80247,0.79998,0.0,1133.0,1133.0
ISU_ILCC,ISU-ILCC_G31C3.pkl,train,744,2533,1789,dis1,False,first_cross,False,744.0,0.80365,0.80483,0.81521,35.0,765.0,793.0,0.8,0.80117,0.81151,12.0,744.0,788.0,0.8,0.80117,0.81151,12.0,788.0,744.0
ISU_ILCC,ISU-ILCC_G38C3.pkl,train,588,845,257,repo,False,first_cross,False,588.0,0.79654,0.80106,0.78987,0.0,588.0,588.0,0.72359,0.72769,0.71753,0.0,529.0,533.0,0.79654,0.80106,0.78987,0.0,588.0,588.0
ISU_ILCC,ISU-ILCC_G31C2.pkl,val,747,2618,1871,dis1,False,first_cross,False,747.0,0.80245,0.80321,0.81959,18.0,753.0,776.0,0.79978,0.80054,0.81687,11.0,747.0,774.0,0.79978,0.80054,0.81687,11.0,774.0,747.0
ISU_ILCC,ISU-ILCC_G20C4.pkl,train,639,715,76,repo,False,first_cross,False,639.0,0.79737,0.80097,0.79352,0.0,639.0,639.0,0.70803,0.71123,0.70461,0.0,516.0,516.0,0.79737,0.80097,0.79352,0.0,639.0,639.0
ISU_ILCC,ISU-ILCC_G28C2.pkl,train,440,2110,1670,dis1,False,first_cross,False,440.0,0.78759,0.78833,0.78597,0.0,421.0,421.0,0.79967,0.80043,0.79803,0.0,440.0,440.0,0.79967,0.80043,0.79803,0.0,440.0,440.0
ISU_ILCC,ISU-ILCC_G28C3.pkl,train,628,2109,1481,dis1,False,first_cross,False,628.0,0.78921,0.78998,0.79405,0.0,597.0,600.0,0.7995,0.80028,0.8044,12.0,628.0,694.0,0.7995,0.80028,0.8044,12.0,694.0,628.0
ISU_ILCC,ISU-ILCC_G20C3.pkl,train,625,763,138,repo,False,first_cross,False,625.0,0.79982,0.80052,0.79906,0.0,625.0,625.0,0.72506,0.7257,0.72438,0.0,410.0,410.0,0.79982,0.80052,0.79906,0.0,625.0,625.0
ISU_ILCC,ISU-ILCC_G46C3.pkl,train,502,4849,4347,dis1,False,first_cross,False,502.0,0.79493,0.79683,0.79353,0.0,499.0,499.0,0.79821,0.80011,0.7968,0.0,502.0,502.0,0.79821,0.80011,0.7968,0.0,502.0,502.0
ISU_ILCC,ISU-ILCC_G31C4.pkl,val,716,2992,2276,dis1,False,first_cross,False,716.0,0.80183,0.80231,0.80538,6.0,720.0,766.0,0.79997,0.80045,0.80351,3.0,716.0,766.0,0.79997,0.80045,0.80351,3.0,766.0,716.0
ISU_ILCC,ISU-ILCC_G60C2.pkl,train,320,2470,2150,dis1,False,first_cross,False,320.0,0.79462,0.79561,0.80814,8.0,316.0,339.0,0.79987,0.80087,0.81348,13.0,320.0,344.0,0.79987,0.80087,0.81348,13.0,344.0,320.0
ISU_ILCC,ISU-ILCC_G48C2.pkl,val,593,5711,5118,dis1,False,first_cross,False,593.0,0.81563,0.81737,0.81437,26.0,620.0,620.0,0.7991,0.8008,0.79786,0.0,593.0,593.0,0.7991,0.8008,0.79786,0.0,593.0,593.0
ISU_ILCC,ISU-ILCC_G60C3.pkl,test,408,3035,2627,dis1,False,first_cross,False,408.0,0.79509,0.7959,0.79597,0.0,401.0,401.0,0.79937,0.80019,0.80026,1.0,408.0,410.0,0.79937,0.80019,0.80026,1.0,410.0,408.0
ISU_ILCC,ISU-ILCC_G5C3.pkl,test,705,777,72,repo,False,first_cross,False,705.0,0.79989,0.80406,0.7965,0.0,705.0,705.0,0.72822,0.73201,0.72513,0.0,560.0,563.0,0.79989,0.80406,0.7965,0.0,705.0,705.0
ISU_ILCC,ISU-ILCC_G37C3.pkl,train,575,725,150,repo,False,first_cross,False,575.0,0.79911,0.80814,0.79438,0.0,575.0,575.0,0.70682,0.71482,0.70264,0.0,527.0,542.0,0.79911,0.80814,0.79438,0.0,575.0,575.0
ISU_ILCC,ISU-ILCC_G29C4.pkl,train,1166,3226,2060,dis1,False,first_cross,False,1166.0,0.8181,0.81938,0.84087,160.0,1312.0,1460.0,0.79876,0.80001,0.821,17.0,1166.0,1269.0,0.79876,0.80001,0.821,17.0,1269.0,1166.0
ISU_ILCC,ISU-ILCC_G13C3.pkl,val,818,1788,970,dis1,False,first_cross,False,818.0,0.79357,0.7956,0.7969,0.0,742.0,816.0,0.79896,0.801,0.80231,2.0,818.0,821.0,0.79896,0.801,0.80231,2.0,821.0,818.0
ISU_ILCC,ISU-ILCC_G39C4.pkl,train,553,912,359,repo,False,first_cross,False,553.0,0.79854,0.80162,0.80074,2.0,553.0,557.0,0.72269,0.72547,0.72468,0.0,469.0,473.0,0.79854,0.80162,0.80074,2.0,557.0,553.0
ISU_ILCC,ISU-ILCC_G51C3.pkl,test,779,5383,4604,dis1,False,first_cross,False,779.0,0.82025,0.82121,0.83537,84.0,832.0,907.0,0.79976,0.80069,0.81449,9.0,779.0,883.0,0.79976,0.80069,0.81449,9.0,883.0,779.0
ISU_ILCC,ISU-ILCC_G13C4.pkl,train,671,1886,1215,dis1,False,first_cross,False,671.0,0.78727,0.78975,0.78918,0.0,617.0,646.0,0.79954,0.80205,0.80148,2.0,671.0,674.0,0.79954,0.80205,0.80148,2.0,674.0,671.0
ISU_ILCC,ISU-ILCC_G13C1.pkl,test,676,1943,1267,dis1,False,first_cross,False,676.0,0.7818,0.78842,0.79597,0.0,544.0,601.0,0.7998,0.80658,0.8143,40.0,676.0,737.0,0.7998,0.80658,0.8143,40.0,737.0,676.0
ISU_ILCC,ISU-ILCC_G36C2.pkl,train,609,971,362,repo,False,first_cross,False,609.0,0.79771,0.80226,0.80126,2.0,609.0,613.0,0.72561,0.72975,0.72884,0.0,548.0,552.0,0.79771,0.80226,0.80126,2.0,613.0,609.0
ISU_ILCC,ISU-ILCC_G31C1.pkl,train,537,2395,1858,dis1,False,first_cross,False,537.0,0.80011,0.80435,0.80031,1.0,539.0,539.0,0.7969,0.80113,0.7971,0.0,537.0,537.0,0.7969,0.80113,0.7971,0.0,537.0,537.0
ISU_ILCC,ISU-ILCC_G47C1.pkl,train,917,6027,5110,dis1,False,first_cross,False,917.0,0.82093,0.82363,0.82538,107.0,998.0,1068.0,0.79942,0.80206,0.80375,5.0,917.0,1049.0,0.79942,0.80206,0.80375,5.0,1049.0,917.0
ISU_ILCC,ISU-ILCC_G47C4.pkl,train,902,6086,5184,dis1,False,first_cross,False,902.0,0.82375,0.82651,0.84601,112.0,971.0,1051.0,0.79999,0.80268,0.82162,17.0,902.0,1021.0,0.79999,0.80268,0.82162,17.0,1021.0,902.0
ISU_ILCC,ISU-ILCC_G51C1.pkl,train,466,4969,4503,dis1,False,first_cross,False,466.0,0.81653,0.8176,0.81728,83.0,549.0,552.0,0.79943,0.80049,0.80017,1.0,466.0,470.0,0.79943,0.80049,0.80017,1.0,470.0,466.0
ISU_ILCC,ISU-ILCC_G16C2.pkl,train,544,679,135,repo,False,first_cross,False,544.0,0.79666,0.80622,0.79982,0.0,544.0,544.0,0.71295,0.7215,0.71577,0.0,505.0,505.0,0.79666,0.80622,0.79982,0.0,544.0,544.0
ISU_ILCC,ISU-ILCC_G37C2.pkl,test,653,782,129,repo,False,first_cross,False,653.0,0.79306,0.8003,0.79558,0.0,653.0,653.0,0.71178,0.71828,0.71404,0.0,574.0,574.0,0.79306,0.8003,0.79558,0.0,653.0,653.0
ISU_ILCC,ISU-ILCC_G45C4.pkl,train,546,4418,3872,dis1,False,first_cross,False,546.0,0.79783,0.79918,0.79989,0.0,545.0,545.0,0.79973,0.80109,0.8018,5.0,546.0,555.0,0.79973,0.80109,0.8018,5.0,555.0,546.0
ISU_ILCC,ISU-ILCC_G16C3.pkl,train,545,698,153,repo,False,first_cross,False,545.0,0.79905,0.80342,0.7966,0.0,545.0,545.0,0.71659,0.72051,0.7144,0.0,447.0,502.0,0.79905,0.80342,0.7966,0.0,545.0,545.0
ISU_ILCC,ISU-ILCC_G17C2.pkl,val,716,1237,521,dis1,False,first_cross,False,716.0,0.79451,0.80163,0.82396,127.0,689.0,950.0,0.79997,0.80713,0.82962,189.0,716.0,957.0,0.79997,0.80713,0.82962,189.0,957.0,716.0
ISU_ILCC,ISU-ILCC_G8C2.pkl,train,614,1362,748,dis1,False,first_cross,False,614.0,0.79425,0.80035,0.79754,0.0,603.0,614.0,0.79855,0.80468,0.80185,2.0,614.0,623.0,0.79855,0.80468,0.80185,2.0,623.0,614.0
ISU_ILCC,ISU-ILCC_G16C1.pkl,test,504,745,241,repo,False,first_cross,False,504.0,0.79819,0.80344,0.79931,0.0,504.0,504.0,0.73098,0.73579,0.73201,0.0,436.0,443.0,0.79819,0.80344,0.79931,0.0,504.0,504.0
ISU_ILCC,ISU-ILCC_G16C4.pkl,val,531,723,192,repo,False,first_cross,False,531.0,0.79923,0.80798,0.7754,0.0,531.0,531.0,0.71739,0.72524,0.696,0.0,468.0,491.0,0.79923,0.80798,0.7754,0.0,531.0,531.0
ISU_ILCC,ISU-ILCC_G45C1.pkl,train,497,4357,3860,,False,first_cross,False,497.0,0.79843,0.79918,0.80299,2.0,493.0,538.0,0.79942,0.80018,0.80399,3.0,495.0,538.0,,,,,,
ISU_ILCC,ISU-ILCC_G27C3.pkl,train,446,3679,3233,dis1,False,first_cross,False,446.0,0.81547,0.8174,0.84294,54.0,500.0,511.0,0.79996,0.80186,0.82691,20.0,446.0,481.0,0.79996,0.80186,0.82691,20.0,481.0,446.0
ISU_ILCC,ISU-ILCC_G10C3.pkl,train,602,1952,1350,dis1,False,first_cross,False,602.0,0.79092,0.79408,0.80438,12.0,580.0,649.0,0.79796,0.80115,0.81154,44.0,602.0,655.0,0.79796,0.80115,0.81154,44.0,655.0,602.0
ISU_ILCC,ISU-ILCC_G10C1.pkl,val,715,2035,1320,dis1,False,first_cross,False,715.0,0.78688,0.79075,0.79866,0.0,622.0,707.0,0.7972,0.80112,0.80914,24.0,715.0,798.0,0.7972,0.80112,0.80914,24.0,798.0,715.0
ISU_ILCC,ISU-ILCC_G47C3.pkl,val,925,5977,5052,dis1,False,first_cross,False,925.0,0.823,0.82626,0.85343,142.0,1060.0,1069.0,0.79907,0.80224,0.82862,27.0,925.0,1023.0,0.79907,0.80224,0.82862,27.0,1023.0,925.0
ISU_ILCC,ISU-ILCC_G12C3.pkl,train,1910,2972,1062,dis1,False,first_cross,False,1910.0,0.77246,0.77787,0.79877,0.0,1759.0,1893.0,0.7963,0.80187,0.82341,70.0,1910.0,2137.0,0.7963,0.80187,0.82341,70.0,2137.0,1910.0
ISU_ILCC,ISU-ILCC_G48C3.pkl,test,817,4979,4162,dis1,False,first_cross,False,817.0,0.81616,0.81679,0.82241,77.0,870.0,937.0,0.79963,0.80025,0.80576,8.0,817.0,920.0,0.79963,0.80025,0.80576,8.0,920.0,817.0
ISU_ILCC,ISU-ILCC_G53C4.pkl,val,562,1472,910,repo,False,first_cross,False,562.0,0.79908,0.80265,0.80134,1.0,562.0,568.0,0.744,0.74732,0.7461,0.0,496.0,500.0,0.79908,0.80265,0.80134,1.0,568.0,562.0
ISU_ILCC,ISU-ILCC_G21C2.pkl,train,745,926,181,repo,False,first_cross,False,745.0,0.79999,0.80149,0.79838,0.0,745.0,745.0,0.7138,0.71514,0.71236,0.0,588.0,588.0,0.79999,0.80149,0.79838,0.0,745.0,745.0
ISU_ILCC,ISU-ILCC_G5C2.pkl,test,553,1673,1120,repo,False,first_cross,False,553.0,0.79464,0.8025,0.7935,0.0,553.0,553.0,0.72154,0.72868,0.72051,0.0,493.0,504.0,0.79464,0.8025,0.7935,0.0,553.0,553.0
ISU_ILCC,ISU-ILCC_G51C2.pkl,train,1021,5504,4483,dis1,False,first_cross,False,1021.0,0.81175,0.81259,0.83549,112.0,1075.0,1275.0,0.79941,0.80024,0.82279,24.0,1021.0,1101.0,0.79941,0.80024,0.82279,24.0,1101.0,1021.0
ISU_ILCC,ISU-ILCC_G44C1.pkl,train,1405,5108,3703,dis1,False,first_cross,False,1405.0,0.79705,0.79826,0.85005,23.0,1401.0,1554.0,0.79918,0.80039,0.85232,25.0,1405.0,1554.0,0.79918,0.80039,0.85232,25.0,1554.0,1405.0
ISU_ILCC,ISU-ILCC_G60C4.pkl,val,411,3392,2981,dis1,False,first_cross,False,411.0,0.79586,0.79699,0.79582,0.0,406.0,406.0,0.79978,0.80092,0.79975,0.0,411.0,411.0,0.79978,0.80092,0.79975,0.0,411.0,411.0
ISU_ILCC,ISU-ILCC_G51C4.pkl,train,980,5400,4420,dis1,False,first_cross,False,980.0,0.81944,0.82138,0.83849,110.0,1046.0,1100.0,0.79946,0.80135,0.81804,14.0,980.0,1073.0,0.79946,0.80135,0.81804,14.0,1073.0,980.0
ISU_ILCC,ISU-ILCC_G36C3.pkl,val,569,1053,484,repo,False,first_cross,False,569.0,0.79671,0.80049,0.80111,1.0,569.0,573.0,0.71612,0.71951,0.72007,0.0,454.0,456.0,0.79671,0.80049,0.80111,1.0,573.0,569.0
ISU_ILCC,ISU-ILCC_G38C4.pkl,train,561,1135,574,repo,False,first_cross,False,561.0,0.79997,0.80326,0.80066,1.0,561.0,565.0,0.74991,0.753,0.75056,0.0,488.0,488.0,0.79997,0.80326,0.80066,1.0,565.0,561.0
ISU_ILCC,ISU-ILCC_G3C2.pkl,train,522,1155,633,dis1,False,first_cross,False,522.0,0.78176,0.78562,0.79691,0.0,456.0,499.0,0.79833,0.80227,0.8138,62.0,522.0,624.0,0.79833,0.80227,0.8138,62.0,624.0,522.0
ISU_ILCC,ISU-ILCC_G3C4.pkl,test,533,1164,631,dis1,False,first_cross,False,533.0,0.78953,0.79489,0.81193,12.0,530.0,605.0,0.79727,0.80269,0.81989,51.0,533.0,653.0,0.79727,0.80269,0.81989,51.0,653.0,533.0
ISU_ILCC,ISU-ILCC_G17C3.pkl,train,932,1304,372,dis1,False,first_cross,False,932.0,0.79433,0.79991,0.81882,18.0,918.0,954.0,0.79955,0.80518,0.82421,29.0,932.0,1006.0,0.79955,0.80518,0.82421,29.0,1006.0,932.0
ISU_ILCC,ISU-ILCC_G46C2.pkl,val,654,5141,4487,dis1,False,first_cross,False,654.0,0.79723,0.79937,0.80147,2.0,647.0,664.0,0.79965,0.8018,0.8039,10.0,654.0,673.0,0.79965,0.8018,0.8039,10.0,673.0,654.0
ISU_ILCC,ISU-ILCC_G17C1.pkl,train,937,1466,529,repo,True,first_cross,False,937.0,0.79841,0.80201,0.80248,5.0,937.0,948.0,0.79937,0.80297,0.80344,5.0,937.0,948.0,0.79841,0.80201,0.80248,5.0,948.0,937.0
ISU_ILCC,ISU-ILCC_G46C1.pkl,train,643,5932,5289,dis1,False,first_cross,False,643.0,0.79643,0.80045,0.79665,0.0,636.0,643.0,0.79769,0.80171,0.79791,0.0,643.0,643.0,0.79769,0.80171,0.79791,0.0,643.0,643.0
ISU_ILCC,ISU-ILCC_G63C3.pkl,train,547,3695,3148,dis1,False,first_cross,False,547.0,0.79172,0.79487,0.79201,0.0,539.0,539.0,0.79866,0.80184,0.79895,0.0,547.0,547.0,0.79866,0.80184,0.79895,0.0,547.0,547.0
ISU_ILCC,ISU-ILCC_G45C3.pkl,train,532,5457,4925,dis1,False,first_cross,False,532.0,0.7965,0.79819,0.79549,0.0,514.0,531.0,0.7985,0.8002,0.79749,0.0,532.0,532.0,0.7985,0.8002,0.79749,0.0,532.0,532.0
