subset,file,cell_id,n_cycles,nominal_capacity_in_Ah,soc_lo,soc_hi,min_voltage_limit_in_V,max_voltage_limit_in_V,disc_sign,sign_votes_neg,sign_votes_pos,has_time,cycle_keys,top_keys,error
MATR,MATR_b2c30.pkl,MATR_b2c30,506,1.1,0,1,2.0,3.5,-1,12498,109,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G9C3.pkl,ISU-ILCC_G9C3,384,0.25,0,1,3.0,4.2,-1,63128,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
Tongji,Tongji1_CY45-05_1--19.pkl,Tongji1_CY45-05_1--19,685,3.5,0,1,2.65,4.2,-1,11504,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b2c31.pkl,MATR_b2c31,518,1.1,0,1,2.0,3.5,-1,12702,85,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b3c5.pkl,MATR_b3c5,826,1.1,0,1,2.0,3.5,-1,11229,13,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
HUST,HUST_7-1.pkl,HUST_7-1,1690,1.1,0,1,2.0,3.6,-1,8534,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b3c24.pkl,MATR_b3c24,823,1.1,0,1,2.0,3.5,-1,11417,30,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b3c20.pkl,MATR_b3c20,811,1.1,0,1,2.0,3.5,-1,11537,22,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b2c12.pkl,MATR_b2c12,489,1.1,0,1,2.0,3.5,-1,11498,91,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b2c11.pkl,MATR_b2c11,504,1.1,0,1,2.0,3.5,-1,12037,116,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
HUST,HUST_2-4.pkl,HUST_2-4,1499,1.1,0,1,2.0,3.6,-1,10316,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b2c45.pkl,MATR_b2c45,513,1.1,0,1,2.0,3.5,-1,12402,68,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b1c39.pkl,MATR_b1c39,623,1.1,0,1,2.0,3.5,-1,12311,61,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
HUST,HUST_3-4.pkl,HUST_3-4,1766,1.1,0,1,2.0,3.6,-1,7892,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b2c44.pkl,MATR_b2c44,477,1.1,0,1,2.0,3.5,-1,12758,63,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b2c29.pkl,MATR_b2c29,521,1.1,0,1,2.0,3.5,-1,11945,151,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b2c41.pkl,MATR_b2c41,451,1.1,0,1,2.0,3.5,-1,11721,55,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
Tongji,Tongji1_CY45-05_1--23.pkl,Tongji1_CY45-05_1--23,690,3.5,0,1,2.65,4.2,-1,11555,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b2c43.pkl,MATR_b2c43,486,1.1,0,1,2.0,3.5,-1,11855,72,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b3c8.pkl,MATR_b3c8,826,1.1,0,1,2.0,3.5,-1,11714,31,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b2c42.pkl,MATR_b2c42,491,1.1,0,1,2.0,3.5,-1,11926,91,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b4c20.pkl,MATR_b4c20,804,1.1,0,1,2.0,3.5,-1,10436,106,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b2c21.pkl,MATR_b2c21,519,1.1,0,1,2.0,3.5,-1,12677,120,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b3c13.pkl,MATR_b3c13,814,1.1,0,1,2.0,3.5,-1,11397,50,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MICH_EXP,MICH_10R_pouch_NMC_25C_0-100_0.2-1.5C.pkl,MICH_10R_pouch_NMC_25C_0-100_0.2-1.5C,439,5.0,0,1,3,4.2,-1,8693,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
Tongji,Tongji1_CY45-05_1--26.pkl,Tongji1_CY45-05_1--26,709,3.5,0,1,2.65,4.2,-1,11820,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b1c6.pkl,MATR_b1c6,634,1.1,0,1,2.0,3.5,-1,12540,125,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b2c20.pkl,MATR_b2c20,530,1.1,0,1,2.0,3.5,-1,11943,140,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b3c11.pkl,MATR_b3c11,815,1.1,0,1,2.0,3.5,-1,11601,60,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
Tongji,Tongji1_CY45-05_1--2.pkl,Tongji1_CY45-05_1--2,699,3.5,0,1,2.65,4.2,-1,11810,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b2c19.pkl,MATR_b2c19,488,1.1,0,1,2.0,3.5,-1,11514,69,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b2c33.pkl,MATR_b2c33,545,1.1,0,1,2.0,3.5,-1,12199,32,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b2c32.pkl,MATR_b2c32,543,1.1,0,1,2.0,3.5,-1,12132,14,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b2c17.pkl,MATR_b2c17,524,1.1,0,1,2.0,3.5,-1,11829,44,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b3c27.pkl,MATR_b3c27,848,1.1,0,1,2.0,3.5,-1,11312,22,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b2c28.pkl,MATR_b2c28,540,1.1,0,1,2.0,3.5,-1,12094,46,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
