subset,cell,chemistry,n_measured,boundary_branch,boundary_prefix_match,n_total,n_extrapolated,extrap_frac,pchip_changed,pchip_max_abs_diff,observed__knee_curvature_max_cycle,observed__knee_curvature_max_lifefrac,observed__knee_bilinear_cycle,observed__knee_bilinear_lifefrac,observed__knee_tangent_cross_cycle,observed__knee_tangent_cross_lifefrac,observed__curv_quad_coef_cycle,observed__curv_resid_signmean_cycle,observed__curv_slope_ratio_cycle,observed__curv_quad_coef_lifefrac,observed__curv_resid_signmean_lifefrac,observed__curv_slope_ratio_lifefrac,observed__eol_cycle,observed__n_points,observed__soh_first,observed__soh_last,observed__fade_rate_per_cycle,processed__knee_curvature_max_cycle,processed__knee_curvature_max_lifefrac,processed__knee_bilinear_cycle,processed__knee_bilinear_lifefrac,processed__knee_tangent_cross_cycle,processed__knee_tangent_cross_lifefrac,processed__curv_quad_coef_cycle,processed__curv_resid_signmean_cycle,processed__curv_slope_ratio_cycle,processed__curv_quad_coef_lifefrac,processed__curv_resid_signmean_lifefrac,processed__curv_slope_ratio_lifefrac,processed__eol_cycle,processed__n_points,processed__soh_first,processed__soh_last,processed__fade_rate_per_cycle
ISU_ILCC,ISU-ILCC_G51C4.pkl,NMC,1046,TRUNCATED_AT_EOL,1,1046,0,0.0,0,0.000e+00,818.0,0.7820267686424475,290.34422110552765,0.2775757371945771,,,3.987311463363037e-08,-0.21032504780114722,1.2409401436485243,0.04362581269048781,-0.21032504780114722,1.2409401436485248,1046.0,1046,1.0249963519403087,0.799929751966152,0.0002153747368173748,818.0,0.7820267686424475,290.34422110552765,0.2775757371945771,,,3.987311463363037e-08,-0.21032504780114722,1.2409401436485243,0.04362581269048781,-0.21032504780114722,1.2409401436485248,1046.0,1046,1.0249963519403087,0.799929751966152,0.0002153747368173748
ISU_ILCC,ISU-ILCC_G52C1.pkl,NMC,611,TRUNCATED_AT_EOL,1,611,0,0.0,0,0.000e+00,49.0,0.08019639934533551,400.41206030150755,0.6553388875638422,542.4512381836406,0.8878089004642236,-9.147345069114059e-08,-0.04091653027823241,0.8213193396831938,-0.03414896008546584,-0.04091653027823241,0.8213193396831928,611.0,611,0.9868657768977739,0.7992536279482378,0.0003075608999172722,49.0,0.08019639934533551,400.41206030150755,0.6553388875638422,542.4512381836406,0.8878089004642236,-9.147345069114059e-08,-0.04091653027823241,0.8213193396831938,-0.03414896008546584,-0.04091653027823241,0.8213193396831928,611.0,611,0.9868657768977739,0.7992536279482378,0.0003075608999172722
ISU_ILCC,ISU-ILCC_G52C2.pkl,NMC,509,TRUNCATED_AT_EOL,1,509,0,0.0,0,0.000e+00,78.0,0.15324165029469547,315.2452261306533,0.6193422910228945,466.6805077481926,0.91685757907307,-2.6738988668827983e-07,0.009823182711198428,0.6551674956194863,-0.0692756392330868,0.009823182711198428,0.6551674956194922,509.0,509,0.9920448975719338,0.7989244165369587,0.00038015842723420305,78.0,0.15324165029469547,315.2452261306533,0.6193422910228945,466.6805077481926,0.91685757907307,-2.6738988668827983e-07,0.009823182711198428,0.6551674956194863,-0.0692756392330868,0.009823182711198428,0.6551674956194922,509.0,509,0.9920448975719338,0.7989244165369587,0.00038015842723420305
ISU_ILCC,ISU-ILCC_G52C3.pkl,NMC,661,TRUNCATED_AT_EOL,1,661,0,0.0,0,0.000e+00,627.0,0.9485627836611196,90.87939698492464,0.1374877412782521,67.57678628951166,0.10223416987823246,7.561832618868223e-08,-0.08925869894099848,1.2020752020701697,0.033039234696684766,-0.08925869894099848,1.2020752020701742,661.0,661,0.9963499154748888,0.7907559844610589,0.0003115059560815605,627.0,0.9485627836611196,90.87939698492464,0.1374877412782521,67.57678628951166,0.10223416987823246,7.561832618868223e-08,-0.08925869894099848,1.2020752020701697,0.033039234696684766,-0.08925869894099848,1.2020752020701742,661.0,661,0.9963499154748888,0.7907559844610589,0.0003115059560815605
ISU_ILCC,ISU-ILCC_G52C4.pkl,NMC,712,TRUNCATED_AT_EOL,1,712,0,0.0,0,0.000e+00,408.0,0.5730337078651685,100.68291457286433,0.14140858788323643,,,6.799644342290369e-08,-0.06741573033707865,1.2320638251582048,0.03447038901457581,-0.06741573033707865,1.2320638251582114,712.0,712,0.9905849207578825,0.798397869494241,0.000270305276038877,408.0,0.5730337078651685,100.68291457286433,0.14140858788323643,,,6.799644342290369e-08,-0.06741573033707865,1.2320638251582048,0.03447038901457581,-0.06741573033707865,1.2320638251582114,712.0,712,0.9905849207578825,0.798397869494241,0.000270305276038877
ISU_ILCC,ISU-ILCC_G53C1.pkl,NMC,229,TRUNCATED_AT_EOL,1,229,0,0.0,0,0.000e+00,76.0,0.3318777292576419,,,,,-2.0067440183903035e-07,-0.12663755458515283,0.8637496667931353,-0.010523566306839816,-0.12663755458515283,0.8637496667931329,229.0,229,1.047576111111111,0.7968632222222223,0.0010996179337231964,76.0,0.3318777292576419,,,,,-2.0067440183903035e-07,-0.12663755458515283,0.8637496667931353,-0.010523566306839816,-0.12663755458515283,0.8637496667931329,229.0,229,1.047576111111111,0.7968632222222223,0.0010996179337231964
ISU_ILCC,ISU-ILCC_G53C2.pkl,NMC,262,TRUNCATED_AT_EOL,1,262,0,0.0,0,0.000e+00,235.0,0.8969465648854962,,,,,3.8582842256404183e-07,0.0,1.1213963522916321,0.02648480623848569,0.0,1.1213963522916317,262.0,262,1.0480129999999999,0.7993495555555555,0.0009527335036185607,235.0,0.8969465648854962,,,,,3.8582842256404183e-07,0.0,1.1213963522916321,0.02648480623848569,0.0,1.1213963522916317,262.0,262,1.0480129999999999,0.7993495555555555,0.0009527335036185607
ISU_ILCC,ISU-ILCC_G53C3.pkl,NMC,250,TRUNCATED_AT_EOL,1,250,0,0.0,0,0.000e+00,237.0,0.948,,,,,1.304289181171597e-07,-0.072,0.9766338759526387,0.008151807382320913,-0.072,0.976633875952639,250.0,250,1.0618146666666666,0.7994328888888889,0.0010537420794288262,237.0,0.948,,,,,1.304289181171597e-07,-0.072,0.9766338759526387,0.008151807382320913,-0.072,0.976633875952639,250.0,250,1.0618146666666666,0.7994328888888889,0.0010537420794288262
ISU_ILCC,ISU-ILCC_G53C4.pkl,NMC,562,TRUNCATED_AT_EOL,1,562,0,0.0,0,0.000e+00,64.0,0.11387900355871886,402.1572864321608,0.7155823601995743,,,-5.466223778046407e-07,0.12099644128113879,0.40723639184621285,-0.17264739829532855,0.12099644128113879,0.4072363918462079,562.0,562,1.074041888888889,0.7990839999999999,0.0004901210140621908,64.0,0.11387900355871886,402.1572864321608,0.7155823601995743,,,-5.466223778046407e-07,0.12099644128113879,0.40723639184621285,-0.17264739829532855,0.12099644128113879,0.4072363918462079,562.0,562,1.074041888888889,0.7990839999999999,0.0004901210140621908
ISU_ILCC,ISU-ILCC_G54C1.pkl,NMC,3139,TRUNCATED_AT_EOL,1,3139,0,0.0,0,0.000e+00,2215.0,0.7056387384517362,2295.3668341708544,0.7312414253491094,1894.0861750011868,0.6034043246260551,-2.266030940473547e-08,0.06913029627269832,0.3113090239128083,-0.2232793025241762,0.06913029627269832,0.31130902391280946,3139.0,3139,0.9973631887934788,0.7962898083207185,6.407692175677513e-05,2215.0,0.7056387384517362,2295.3668341708544,0.7312414253491094,1894.0861750011868,0.6034043246260551,-2.266030940473547e-08,0.06913029627269832,0.3113090239128083,-0.2232793025241762,0.06913029627269832,0.31130902391280946,3139.0,3139,0.9973631887934788,0.7962898083207185,6.407692175677513e-05
ISU_ILCC,ISU-ILCC_G54C2.pkl,NMC,3284,TRUNCATED_AT_EOL,1,3284,0,0.0,0,0.000e+00,791.0,0.24086479902557856,2704.9381909547737,0.8236717999253269,2053.3494201934536,0.6252586541392977,-2.079206142150953e-08,0.1431181485992692,0.31007114131943503,-0.22423522996185058,0.1431181485992692,0.3100711413194303,3284.0,3284,0.9829789942853826,0.7996794066417028,5.583295389694786e-05,791.0,0.24086479902557856,2704.9381909547737,0.8236717999253269,2053.3494201934536,0.6252586541392977,-2.079206142150953e-08,0.1431181485992692,0.31007114131943503,-0.22423522996185058,0.1431181485992692,0.3100711413194303,3284.0,3284,0.9829789942853826,0.7996794066417028,5.583295389694786e-05
ISU_ILCC,ISU-ILCC_G54C3.pkl,NMC,3058,TRUNCATED_AT_EOL,1,3058,0,0.0,0,0.000e+00,2273.0,0.7432962720732504,2543.379396984925,0.8317133410676667,1910.3104959379118,0.6246927717259358,-1.7444452154193165e-08,0.015696533682145193,0.44455951548622574,-0.16312942187444507,0.015696533682145193,0.44455951548623185,3058.0,3058,0.9818903628786736,0.7980590611326447,6.01345442414226e-05,2273.0,0.7432962720732504,2543.379396984925,0.8317133410676667,1910.3104959379118,0.6246927717259358,-1.7444452154193165e-08,0.015696533682145193,0.44455951548622574,-0.16312942187444507,0.015696533682145193,0.44455951548623185,3058.0,3058,0.9818903628786736,0.7980590611326447,6.01345442414226e-05
ISU_ILCC,ISU-ILCC_G54C4.pkl,NMC,2998,TRUNCATED_AT_EOL,1,2998,0,0.0,0,0.000e+00,2307.0,0.7695130086724483,2662.1552763819095,0.8879770768452,1695.6262130475386,0.565585794879099,-1.1552438888566815e-08,-0.07605070046697798,0.6036900190087056,-0.10383336694019336,-0.07605070046697798,0.603690019008706,2998.0,2998,0.9933501983719378,0.7989867856771697,6.485265688847784e-05,2307.0,0.7695130086724483,2662.1552763819095,0.8879770768452,1695.6262130475386,0.565585794879099,-1.1552438888566815e-08,-0.07605070046697798,0.6036900190087056,-0.10383336694019336,-0.07605070046697798,0.603690019008706,2998.0,2998,0.9933501983719378,0.7989867856771697,6.485265688847784e-05
ISU_ILCC,ISU-ILCC_G55C1.pkl,NMC,933,TRUNCATED_AT_EOL,1,933,0,0.0,0,0.000e+00,823.0,0.8821007502679529,375.2050251256282,0.4021490087091406,,,7.186464402009654e-08,-0.028938906752411574,1.3970022846825911,0.06255738210841193,-0.028938906752411574,1.3970022846825982,933.0,933,1.0217666796435663,0.7995128663219134,0.0002384697567828893,823.0,0.8821007502679529,375.2050251256282,0.4021490087091406,,,7.186464402009654e-08,-0.028938906752411574,1.3970022846825911,0.06255738210841193,-0.028938906752411574,1.3970022846825982,933.0,933,1.0217666796435663,0.7995128663219134,0.0002384697567828893
ISU_ILCC,ISU-ILCC_G55C2.pkl,NMC,968,TRUNCATED_AT_EOL,1,968,0,0.0,0,0.000e+00,117.0,0.12086776859504132,544.7552763819097,0.5627637152705678,332.2735832888956,0.34325783397613185,6.72172054156819e-08,0.03305785123966942,1.417251276144708,0.06298413468742628,0.03305785123966942,1.4172512761447125,968.0,968,1.0256111807950565,0.7995745371718107,0.00023375040705609702,117.0,0.12086776859504132,544.7552763819097,0.5627637152705678,332.2735832888956,0.34325783397613185,6.72172054156819e-08,0.03305785123966942,1.417251276144708,0.06298413468742628,0.03305785123966942,1.4172512761447125,968.0,968,1.0256111807950565,0.7995745371718107,0.00023375040705609702
ISU_ILCC,ISU-ILCC_G55C3.pkl,NMC,757,TRUNCATED_AT_EOL,1,757,0,0.0,0,0.000e+00,46.0,0.0607661822985469,486.89145728643217,0.6431855446320108,54.23150138371981,0.07164002824797862,4.3477088324150325e-08,-0.05680317040951123,1.1649313032770756,0.02491450198706241,-0.05680317040951123,1.1649313032770756,757.0,757,1.0047846395798201,0.799391675651868,0.0002716838147195134,46.0,0.0607661822985469,486.89145728643217,0.6431855446320108,54.23150138371981,0.07164002824797862,4.3477088324150325e-08,-0.05680317040951123,1.1649313032770756,0.02491450198706241,-0.05680317040951123,1.1649313032770756,757.0,757,1.0047846395798201,0.799391675651868,0.0002716838147195134
ISU_ILCC,ISU-ILCC_G55C4.pkl,NMC,825,TRUNCATED_AT_EOL,1,825,0,0.0,0,0.000e+00,82.0,0.0993939393939394,321.9045226130654,0.390187300137049,,,8.362257518604895e-08,0.006060606060606061,1.3494842656775807,0.056915615236007924,0.006060606060606061,1.3494842656775714,825.0,825,1.0120058294387302,0.7986974938609672,0.00025886933929340165,82.0,0.0993939393939394,321.9045226130654,0.390187300137049,,,8.362257518604895e-08,0.006060606060606061,1.3494842656775807,0.056915615236007924,0.006060606060606061,1.3494842656775714,825.0,825,1.0120058294387302,0.7986974938609672,0.00025886933929340165
ISU_ILCC,ISU-ILCC_G56C1.pkl,NMC,1210,TRUNCATED_AT_EOL,1,1210,0,0.0,0,0.000e+00,771.0,0.6371900826446281,223.96633165829147,0.1850961418663566,232.04279814818747,0.1917709075604855,3.931120603439991e-08,-0.12231404958677686,1.3402862194271508,0.0575555367549675,-0.12231404958677686,1.340286219427155,1210.0,1210,0.9979762074271741,0.7984557378494745,0.00016502933794681517,771.0,0.6371900826446281,223.96633165829147,0.1850961418663566,232.04279814818747,0.1917709075604855,3.931120603439991e-08,-0.12231404958677686,1.3402862194271508,0.0575555367549675,-0.12231404958677686,1.340286219427155,1210.0,1210,0.9979762074271741,0.7984557378494745,0.00016502933794681517
ISU_ILCC,ISU-ILCC_G56C2.pkl,NMC,1045,TRUNCATED_AT_EOL,1,1045,0,0.0,0,0.000e+00,404.0,0.3866028708133971,227.11256281407034,0.2173325959943257,48.70476555202858,0.04660743115026659,4.929709490925504e-08,-0.03923444976076555,1.3048511576572346,0.053833660068280276,-0.03923444976076555,1.3048511576572197,1045.0,1045,1.0060907106543389,0.7997122320078155,0.00019768053510203388,404.0,0.3866028708133971,227.11256281407034,0.2173325959943257,48.70476555202858,0.04660743115026659,4.929709490925504e-08,-0.03923444976076555,1.3048511576572346,0.053833660068280276,-0.03923444976076555,1.3048511576572197,1045.0,1045,1.0060907106543389,0.7997122320078155,0.00019768053510203388
ISU_ILCC,ISU-ILCC_G56C3.pkl,NMC,1035,TRUNCATED_AT_EOL,1,1035,0,0.0,0,0.000e+00,79.0,0.07632850241545894,229.1035175879397,0.22135605564052147,306.76865090136045,0.29639483178875403,3.64650668274566e-08,-0.2289855072463768,1.2149387887216803,0.039062291212244075,-0.2289855072463768,1.214938788721682,1035.0,1035,1.0053824026083207,0.799753094091072,0.00019886780320817088,79.0,0.07632850241545894,229.1035175879397,0.22135605564052147,306.76865090136045,0.29639483178875403,3.64650668274566e-08,-0.2289855072463768,1.2149387887216803,0.039062291212244075,-0.2289855072463768,1.214938788721682,1035.0,1035,1.0053824026083207,0.799753094091072,0.00019886780320817088
ISU_ILCC,ISU-ILCC_G56C4.pkl,NMC,1010,TRUNCATED_AT_EOL,1,1010,0,0.0,0,0.000e+00,960.0,0.9504950495049505,231.70100502512565,0.22940693566844125,182.72542240068182,0.18091625980265527,7.318074035833015e-08,0.047524752475247525,1.4370821164114906,0.07465167323953038,0.047524752475247525,1.4370821164114835,1010.0,1010,1.017000139213856,0.7991571403458549,0.00021589989977007033,960.0,0.9504950495049505,231.70100502512565,0.22940693566844125,182.72542240068182,0.18091625980265527,7.318074035833015e-08,0.047524752475247525,1.4370821164114906,0.07465167323953038,0.047524752475247525,1.4370821164114835,1010.0,1010,1.017000139213856,0.7991571403458549,0.00021589989977007033
ISU_ILCC,ISU-ILCC_G57C1.pkl,NMC,4896,TRUNCATED_AT_EOL,1,4896,0,0.0,0,0.000e+00,1861.0,0.3801062091503268,,,,,8.784967784683464e-11,-0.1744281045751634,1.0452974726715634,0.0021058284633241964,-0.1744281045751634,1.0452974726715554,4896.0,4896,0.9819626021248677,0.7999561723509411,3.71821102704651e-05,1861.0,0.3801062091503268,,,,,8.784967784683464e-11,-0.1744281045751634,1.0452974726715634,0.0021058284633241964,-0.1744281045751634,1.0452974726715554,4896.0,4896,0.9819626021248677,0.7999561723509411,3.71821102704651e-05
ISU_ILCC,ISU-ILCC_G57C2.pkl,NMC,4887,TRUNCATED_AT_EOL,1,4887,0,0.0,0,0.000e+00,4511.0,0.9230611827296911,3926.986934673367,0.8035577930577792,2552.536061040199,0.5223114510006546,-5.981486396065019e-10,-0.17249846531614488,0.9781918473559491,-0.014285445787388407,-0.17249846531614488,0.9781918473559506,4887.0,4887,0.9968349203102999,0.7998067431747483,4.0325046487014234e-05,4511.0,0.9230611827296911,3926.986934673367,0.8035577930577792,2552.536061040199,0.5223114510006546,-5.981486396065019e-10,-0.17249846531614488,0.9781918473559491,-0.014285445787388407,-0.17249846531614488,0.9781918473559506,4887.0,4887,0.9968349203102999,0.7998067431747483,4.0325046487014234e-05
ISU_ILCC,ISU-ILCC_G57C3.pkl,NMC,4830,TRUNCATED_AT_EOL,1,4830,0,0.0,0,0.000e+00,4400.0,0.9109730848861284,1629.270854271357,0.33732315823423537,1276.2545670550603,0.26423490001139965,-9.040300350940505e-09,-0.009523809523809525,0.2860615226977592,-0.2109002628570534,-0.009523809523809525,0.2860615226977637,4830.0,4830,0.9842010122921183,0.7982937805549257,3.84980807076398e-05,4400.0,0.9109730848861284,1629.270854271357,0.33732315823423537,1276.2545670550603,0.26423490001139965,-9.040300350940505e-09,-0.009523809523809525,0.2860615226977592,-0.2109002628570534,-0.009523809523809525,0.2860615226977637,4830.0,4830,0.9842010122921183,0.7982937805549257,3.84980807076398e-05
ISU_ILCC,ISU-ILCC_G57C4.pkl,NMC,4904,TRUNCATED_AT_EOL,1,4904,0,0.0,0,0.000e+00,4577.0,0.9333197389885808,1043.1954773869347,0.21272338445899974,654.7138732438175,0.13350609160763,-7.0736441263616986e-09,-0.020391517128874388,0.39736717374091357,-0.17011559550200153,-0.020391517128874388,0.39736717374091446,4904.0,4904,0.9859694340375736,0.7988266190117657,3.816904242827004e-05,4577.0,0.9333197389885808,1043.1954773869347,0.21272338445899974,654.7138732438175,0.13350609160763,-7.0736441263616986e-09,-0.020391517128874388,0.39736717374091357,-0.17011559550200153,-0.020391517128874388,0.39736717374091446,4904.0,4904,0.9859694340375736,0.7988266190117657,3.816904242827004e-05
ISU_ILCC,ISU-ILCC_G58C1.pkl,NMC,1509,TRUNCATED_AT_EOL,1,1509,0,0.0,0,0.000e+00,1352.0,0.8959575878064944,473.1025125628142,0.3135205517314872,387.6023710424291,0.2568604181858377,4.8555190666212524e-08,-0.008614976805831677,1.8374487253423835,0.11056410211740784,-0.008614976805831677,1.8374487253423875,1509.0,1509,0.9974291247797515,0.7988878486805298,0.0001316586711533301,1352.0,0.8959575878064944,473.1025125628142,0.3135205517314872,387.6023710424291,0.2568604181858377,4.8555190666212524e-08,-0.008614976805831677,1.8374487253423835,0.11056410211740784,-0.008614976805831677,1.8374487253423875,1509.0,1509,0.9974291247797515,0.7988878486805298,0.0001316586711533301
ISU_ILCC,ISU-ILCC_G58C2.pkl,NMC,909,TRUNCATED_AT_EOL,1,909,0,0.0,0,0.000e+00,509.0,0.55995599559956,343.6673366834171,0.37807187753951277,252.7371410072529,0.2780386589738756,5.3497317160320174e-08,-0.020902090209020903,1.2873738308648808,0.04420381672054891,-0.020902090209020903,1.287373830864879,909.0,909,0.9983360452908545,0.799733227182893,0.00021872557060348188,509.0,0.55995599559956,343.6673366834171,0.37807187753951277,252.7371410072529,0.2780386589738756,5.3497317160320174e-08,-0.020902090209020903,1.2873738308648808,0.04420381672054891,-0.020902090209020903,1.287373830864879,909.0,909,0.9983360452908545,0.799733227182893,0.00021872557060348188
ISU_ILCC,ISU-ILCC_G58C3.pkl,NMC,1111,TRUNCATED_AT_EOL,1,1111,0,0.0,0,0.000e+00,393.0,0.35373537353735374,156.62311557788945,0.14097490151025152,525.6596698478846,0.47314101696479266,1.2581236444230252e-08,-0.004500450045004501,1.0412433180197043,0.015529284349080867,-0.004500450045004501,1.0412433180196994,1111.0,1111,0.9885633762708647,0.7984391968169197,0.0001712830445531036,393.0,0.35373537353735374,156.62311557788945,0.14097490151025152,525.6596698478846,0.47314101696479266,1.2581236444230252e-08,-0.004500450045004501,1.0412433180197043,0.015529284349080867,-0.004500450045004501,1.0412433180196994,1111.0,1111,0.9885633762708647,0.7984391968169197,0.0001712830445531036
ISU_ILCC,ISU-ILCC_G58C4.pkl,NMC,1161,TRUNCATED_AT_EOL,1,1161,0,0.0,0,0.000e+00,545.0,0.4694229112833764,205.60301507537687,0.17709131358774924,98.89602823274275,0.08518176419702218,3.310643730929684e-08,-0.024978466838931956,1.2386423135039124,0.04462486208438561,-0.024978466838931956,1.238642313503906,1161.0,1161,0.9874552269363381,0.7999706494560711,0.0001616246357588509,545.0,0.4694229112833764,205.60301507537687,0.17709131358774924,98.89602823274275,0.08518176419702218,3.310643730929684e-08,-0.024978466838931956,1.2386423135039124,0.04462486208438561,-0.024978466838931956,1.238642313503906,1161.0,1161,0.9874552269363381,0.7999706494560711,0.0001616246357588509
ISU_ILCC,ISU-ILCC_G59C1.pkl,NMC,3121,TRUNCATED_AT_EOL,1,3121,0,0.0,0,0.000e+00,2869.0,0.9192566485100929,1780.4974874371862,0.5704894224406236,1384.539532906211,0.4436204847504681,-1.60107236782403e-08,0.02531239987183595,0.5118614092665289,-0.1559547114999388,0.02531239987183595,0.5118614092665268,3121.0,3121,1.013720337242019,0.7990586919432323,6.880180939063674e-05,2869.0,0.9192566485100929,1780.4974874371862,0.5704894224406236,1384.539532906211,0.4436204847504681,-1.60107236782403e-08,0.02531239987183595,0.5118614092665289,-0.1559547114999388,0.02531239987183595,0.5118614092665268,3121.0,3121,1.013720337242019,0.7990586919432323,6.880180939063674e-05
ISU_ILCC,ISU-ILCC_G59C2.pkl,NMC,3269,TRUNCATED_AT_EOL,1,3269,0,0.0,0,0.000e+00,3007.0,0.9198531661058428,2206.489447236181,0.6749738290719428,1677.4847345886812,0.5131491999353568,-1.8740648542950623e-08,-0.026613643315998775,0.5053125079572335,-0.200269335704094,-0.026613643315998775,0.505312507957229,3269.0,3269,1.01729167480835,0.7999966592834731,6.649174281666981e-05,3007.0,0.9198531661058428,2206.489447236181,0.6749738290719428,1677.4847345886812,0.5131491999353568,-1.8740648542950623e-08,-0.026613643315998775,0.5053125079572335,-0.200269335704094,-0.026613643315998775,0.505312507957229,3269.0,3269,1.01729167480835,0.7999966592834731,6.649174281666981e-05
ISU_ILCC,ISU-ILCC_G59C3.pkl,NMC,2850,TRUNCATED_AT_EOL,1,2850,0,0.0,0,0.000e+00,261.0,0.09157894736842105,2278.7683417085427,0.79956783919598,2158.849603977726,0.7574910891149916,-1.0126933808834526e-08,-0.030175438596491227,0.7614189371259763,-0.08225601986226029,-0.030175438596491227,0.7614189371259694,2850.0,2850,1.0234759496859984,0.7987211758980165,7.888900448858615e-05,261.0,0.09157894736842105,2278.7683417085427,0.79956783919598,2158.849603977726,0.7574910891149916,-1.0126933808834526e-08,-0.030175438596491227,0.7614189371259763,-0.08225601986226029,-0.030175438596491227,0.7614189371259694,2850.0,2850,1.0234759496859984,0.7987211758980165,7.888900448858615e-05
